"";"X.1";"X";"no";"date_publish";"province";"source_web";"url";"key_word";"date_access";"species";"kabupaten_m";"quantity";"news_publish";"news_title";"news_content"
"135";135;135;135;"04/12/2021";"sumatera barat";"antara_kalteng";"https://kalteng.antaranews.com/berita/525525/puluhan-ekor-babi-liar-mati-mendadak-di-agam";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam ";"15";"Sabtu, 4 Desember 2021 19:38 WIB";"Puluhan ekor babi liar mati mendadak di Agam";"Lubuk Basung (ANTARA) - Puluhan ekor babi liar di Maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam, Sumatera Barat ditemukan mati secara mendadak diduga akibat African Swine Fever (ASF) atau virus flu babi Afrika pada awal November 2021. Salah seorang warga Maua Hilia, Peli (40) di Lubuk Basung, Sabtu, mengatakan puluhan babi liar itu ditemukan mati di beberapa titik di kebunnya. Babi itu saya temukan dalam kondisi membusuk di beberapa lokasi satu bulan lalu, katanya. Ia mengatakan, babi itu ditemukan saat membersihkan kebun dan ia mencium bauk tidak sedap saat bekerja, sehingga mencoba mencari asal bauk itu dan menemukan tiga ekor bangkai babi. Setelah itu, ia membersihkan di kebun lokasi yang lain dan kembali mencium bauk tidak sedap tersebut. Saya menemukan bangkai babi di beberapa lokasi dengan jumlah 15 ekor, katanya.Beberapa hari setelah itu, ia juga menemukan bangkai babi di lahan pertanian miliknya. Atas temuan itu, tambahnya, ia merasa kaget ada babi yang mati dengan jumlah cukup banyak, sehingga ia mencoba untuk menanyakan kepada warga lain apakah ada warga yang berburu babi di daerah itu. Kalau ada orang yang berburu, maka babi yang mati hanya satu sampai dua ekor dan bangkai itu pasti terluka. Sementara bangkai babi yang saya temukan tidak ada yang terluka, katanya. Sementara itu, Kepala Resor Balai Konservasi Sumber Daya Alam (KSDA) Agam, Ade Putra menambahkan Tim KSDA Agam sedang mengumpulkan data mengingat kejadian sudah berlangsung satu bulan lalu dan akan berkoordinasi dengan instansi terkait lainnya. Kondisi bangkai babi sudah rusak dan kami sedang melakukan koordinasi dengan instansi terkait lainnya, katanya. Sebelumnya di Kabupaten Pasaman Barat juga dilaporkan puluhan babi mati secara mendadak pada 2020. Pada 2019, Kementerian Pertanian menyatakan Indonesia dalam siaga satu menghadapi virus flu babi ini, berbagai langkah dengan melibatkan para pihak telah dilakukan dalam upaya mencegah dan penanganannya.Kepala Bidang Kesehatan Hewan dan Kesehatan Masyarakat Veteriner Dinas Pertanian Agam, Farid Muslim menambahkan kematian babi secara mendadak belum bisa dipastikan apakah terpapar virus ASF, karena perlu uji laboratorium terhadap sampel organ tubuh babi tersebut. Pihaknya belum mendapatkan laporan kematian babi dari warga dan apabila memang nanti ditemukan babi mati mendadak perlu dilakukan pengambilan sampel organ tubuh babi tersebut untuk dilakukan uji laboratorium di Balai Veteriner, sehingga dapat diketahui apakah terpapar ASF atau tidak. Kita belum dapat memastikan apakah babi terpapar ASF, katanya. Tanda-tanda klinis ASF berupa kemerahan di bagian perut, dada, scrotum, diare berdarah, berkumpul bersama dan kemerahan pada telinga, demam (41 derajat celsius), konjungtivitis, anoreksia, ataksia, paresis, kejang, kadang-kadang muntah, diare atau sembelit. ASF dapat menyebar melalui kontak langsung, serangga, pakaian, peralatan peternakan, kendaraan dan lainnya."
"136";136;136;136;"06/12/2021";"sumatera barat";"khaz_minang";"https://www.khazminang.id/puluhan-babi-di-agam-mati-mendadak-diduga-terjangkit-virus-flu-babi-afrika";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam ";"";"";NA;NA
"137";137;137;137;"26/01/2021";"ntt";"media_kupang";"https://mediakupang.pikiran-rakyat.com/rakyat-flores/pr-1381333729/virus-asf-serang-nelle-sikka-865-ternak-babi-mati-kerugian-capai-2-miliar-lebih?page=all";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Nelle, Kabupaten Sikka, Provinsi NTT";"865";"";NA;NA
"138";138;138;138;"29/09/2021";"kalimantan barat";"equator_online";"https://equatoronline.id/ratusan-babi-mati-secara-misterius-di-kapuas-hulu/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Putussibau Utara, Putussibau Selatan dan Seberuang";"157";"";NA;NA
"139";139;139;139;"02/03/2022";"kalimantan barat";"suara_kalbar";"https://www.suarakalbar.co.id/2022/03/diduga-terjangkit-virus-asf-ribuan-babi-mati-mendadak-di-sanggau/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Sekayam, Noyan dan Entikong";"";"";NA;NA
"140";140;140;140;"27/10/2021";"kalimantan utara";"benuanta";"https://benuanta.co.id/index.php/2021/10/27/marak-babi-mati-mendadak-di-malinau-bkp-belum-dapat-kabar/55129/17/20/10/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kabupaten Malinau";"";"";NA;NA
"141";141;141;141;"13/08/2021";"kepulauan bangka belitung";"bangkapos";"https://bangka.tribunnews.com/2021/08/13/ribuan-babi-mati-terserang-wabah-african-swine-fever-di-sungailiat-bangka-gejala-awal-mata-merah";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kabupaten Bangka, Provinsi Kepulauan Bangka Belitung";"";"";NA;NA
"142";142;142;142;"23/12/2021";"sumatera barat";"sumbar_kita";"https://sumbarkita.id/hasil-uji-sampel-puluhan-babi-mati-mendadak-di-agam-positif-flu-babi-afrika/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam";"";"";NA;NA
"143";143;143;143;"15/06/2021";"kalimantan utara";"benuanta";"https://benuanta.co.id/index.php/2021/06/15/puluhan-babi-ternak-milik-warga-peso-mati-mendadak-virus-asf/42087/20/33/11/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Desa Long Yin Kecamatan Peso kabupaten bulungan";"";"";NA;NA
"144";144;144;144;"24/12/2021";"sumatera barat";"makassar_terkini";"https://makassar.terkini.id/puluhan-babi-mati-mendadak-di-agam-sumatera-barat-positif-flu-babi-afrika/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam, Sumatera Barat";"";"";NA;NA
"145";145;145;145;"14/06/2021";"kalimantan utara";"tribun_kaltara";"https://kaltara.tribunnews.com/2021/06/14/kasus-babi-mati-mendadak-dinas-pertanian-bulungan-sebut-belum-hitung-seluruh-kerugian-peternak";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Desa Long Yiin dan Long Lasan";"";"Tayang: Senin, 14 Juni 2021 18:24 WITA";"Kasus Babi Mati Mendadak, Dinas Pertanian Bulungan Sebut Belum Hitung Seluruh Kerugian Peternak";"TRIBUNKALTARA.COM, TANJUNG SELOR - Kasus kematian Babi mendadak, Dinas Pertanian Bulungan sebut belum dapat hitung kerugian peternak.Pihak Dinas Pertanian Bulungan mengaku belum dapat menghitung secara pasti jumlah kerugian yang diderita oleh warga di Desa Long Yiin dan Long Lasan akibatnya banyaknya babi ternak yang mati.Menurut Kabid Peternakan Dinas Pertanian Bulungan, Sri Rejeki ternak babi yang dilakukan oleh warga di dua desa di Kecamatan Peso itu, diperoleh dari babi hutan yang dipelihara.Baca juga: Waspadai Virus African Swine Fever, Distan Bulungan Imbau Warga tak Konsumsi Daging Babi SakitBaca juga: Waspada Virus ASF di Nunukan, Plt Camat Krayan Timur Imbau Warga Tak Konsumsi Daging BabiBaca juga: 30 Ekor Babi Mati, Kadispertanakan Nunukan Masniadi Minta Warga Waspada Penyakit ASF dan Imbau iniSehingga para warga desa, tidak secara spesifik menernak babi untuk skala besar.Lantaran, menurut catatan Dinas Pertanian Bulungan, di Desa Long Yiin terdapat 40 ekor babi yang mati, yang berasal dari 47 KK, dengan demikian, tiap KK hanya memelihara 1-2 ekor babi.Untuk kerugiannya memang belum bisa kita hitung, karena mereka di sana itu ternak babi yang didapat dari hutan, ujar Kabid Peternakan Dinas Pertanian Bulungan, Sri Rejeki, Senin (14/6/2021).Karena mereka sebenarnya juga tidak membeli, dan mereka hanya kasih makan babi dari sisa makanan, mereka bilang juga bingung kalau dikira-kira kerugiannya, tambahnya.Kendati tidak dapat menghitung kerugian dalam jumlah nominal, Sri Rejeki mengatakan, warga desa mengaku sedih lantaran babi peliharaannya mati.Jadi mereka pelihara itu sampai bertahun-tahun, dan mereka sedih juga karena ada yang sudah 8 Tahun dipelihara, ujarnya.Lebih lanjut, Sri Rejeki mengatakan bila merujuk harga daging babi di kisaran Rp 40.000 per Kilo dan rata-rata berat babi yang dimilili warga sekitar 40 Kilogram.Maka kerugian yang diderita warga kisaran Rp 1 Juta bila warga tersebut hanya memelihara satu ekor babi.Tapi, kalau harga rata-rata di pasaran kalau daging babi hutan itu Rp 25.000 per Kilo, kalau yang diternak itu Rp 40.000 per Kilo, dan rata-rata berat babi di sana itu 25-40 Kilo, mungkin sekitar Rp 1 Juta per ekornya, katanya.Baca juga: 30 Ekor Babi Mati di Wilayah Krayan Timur, Kadispertanakan Nunukan Masniadi Beber Dugaan & KronologiBaca juga: 40 Babi di Bulungan Mati Mendadak, Dinas Pertanian Kaltara Jelaskan Virus ASF, Menular ke Manusia?Baca juga: Babi Mati Mendadak tak Hanya di Bulungan, Distan Kaltara Ungkap Terjadi Juga di Malinau & NunukanDiketahui, kejadian kematian babi yang melanda Desa Long Yiin dan Desa Long Lasan terjadi dalam kurun waktu tiga minggu terakhir.Pihak Dinas Pertanian Bulungan menduga, kematian puluhan babi yang terjadi di dua desa tersebut akibat virus African Swine Fever atau ASF.Mengingat lokasi dua desa di wilayah hulu Sungai Kayan itu berbatasan dengan Kabupaten Berau, yang sempat menyatakan positif ASF untuk kematian ratusan ternak babi pada Bulan Mei lalu.Penulis: Maulana Ilhami FawdiJangan Lupa Like Fanpage Facebook TribunKaltara.comFollow Twitter TribunKaltara.comFollow Instagram tribun_kaltaraSubscribes YouTube Tribun Kaltara Official"
"146";146;146;146;"13/08/2021";"kepulauan bangka belitung";"tribun_babel";"https://babel.tribunnews.com/2021/08/13/flu-afrika-mewabah-di-sungailiat-bangka-ribuan-babi-mati-tinggal-670-indukan-apakah-akan-menular";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kabupaten Bangka, Provinsi Kepulauan Bangka Belitung";"";"Tayang: Jumat, 13 Agustus 2021 20:13 WITA";"Flu Afrika Mewabah di Sungailiat Bangka, Ribuan Babi Mati Tinggal 670 Indukan, Apakah Akan Menular?";"BABELNEWS.ID. BANGKA  -- Flu Afrika mewabah di Sungailiat. RIbuan hewan ternak babi mati mendadak dan tinggal 670 indukan.Peternak babi mandiri di wilayah Kabupaten Bangka, Provinsi Kepulauan Bangka Belitung, mengeluh sejak beberapa minggu terakhir sejumlah hewan ternak peliharaannya mati.Gejala yang terjadi pada babi ini diawali dengan keluhan mata merah dan tidak nafsu makan pada hewan ternak, setelah itu mati.Keluhan ini ramai disampaikan para peternak melalui media sosial karena sebelumnya belum pernah mengalami kejadian ini.Hewan ternak babi peliharaan saya sudah mati 15 ekor dengan gejala awal mata menjadi merah lalu tidak mau makan dan akhirnya mati, kata seorang peternak di Kecamatan Sungailiat, Kabupaten Bangka, Jumat (12/03/2021) lalu.Menurutnya hewan ternak miliknya yang mati selanjutnya dikuburkan ke dalam tanah, karena penyakit ini kelihatan mudah menular kepada hewan ternak lain yang masih sehat.Kejadian ini selain dialami peternak Babi di Kecamatan Sungailiat, juga terjadi di Kecamatan Merawang, Belinyu dan Kecamatan Riau Silip Kabupaten Bangka.Menanggapi hal ini Kepala Dinas Ketahanan Pangan dan Pertanian Kabupaten Bangka, Elius Gani membenarkan adanya laporan para peternak babi yang mengalami kematian terhadap ternaknya.Kejadian ini sudah dilaporkan ke Dinas Ketahanan Pangan dan Pertanian Provinsi Kepulauan Bangka Belitung dan kemarin juga ada tim dari Dinpanpertan Bangka dan Provinsi Kepulauan Bangka Belitung serta surveilans dari Balai Verteliner Lampung turun ke lapangan mengambil sampel darah dan organ tubuh babi yang mati di Desa Rebo, Merawang dan Deniang, kata Elius Gani.Ditambahkan dari hasil identifikasi sementara ini diduga babi tersebut mati karena terserang penyakit Wabah African Swine Fever (ASF) atau Flu Babi AfrikaRibuan Babi MatiWabah African Swine Fever (ASF) atau Flu Babi Afrika yang menyerang ribuan ternak babi yang ada di wilayah Kabupaten Bangka hingga mati massal sejak awal Januari 2021 lalu hingga saat ini ternyata masih terus terjadi.Terdata hingga Maret 2021 sebanyak 6.695 ekor babi mati akibat terserang wabah ASF di Kabupaten Bangka dan saat ini diperkirakan masih tersisa 670 ekor indukan babi saja.Wabah ASF yang menyerang ternak babi di Kabupaten Bangka hingga saat ini belum hilang 100 persen. Jadi masih ada terjadi dan saat ini kita masih terus melakukan konservasi terhadap ternak babi yang belum terserang wabah ini, karena ASF ini seperti penyakit flu yang mudah menulari ke hewan ternak babi lainnya yang masih sehat, kata Krisna Ningsih, Kabid Peternakan dan Kesehatan Hewan didampingi Kepala Dinas Pertanian dan Ketahanan Pangan Kabupaten Bangka, Elius Gani, Jumat (13/08/2021) di kantornya.Ikuti kami di"
"147";147;147;147;"11/06/2021";"kalimantan utara";"tribun_kaltara";"https://kaltara.tribunnews.com/2021/06/11/40-babi-di-bulungan-mati-mendadak-dinas-pertanian-kaltara-jelaskan-virus-asf-menular-ke-manusia";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Peso, tepatnya di dua desa, Long Pelaah dan Long Lasan";"40";"Tayang: Jumat, 11 Juni 2021 17:15 WITA";"40 Babi di Bulungan Mati Mendadak, Dinas Pertanian Kaltara Jelaskan Virus ASF, Menular ke Manusia?";"TRIBUNKALTARA.COM, TANJUNG SELOR - 40 babi di Bulungan mati mendadak, Dinas Pertanian Kaltara jelaskan virus ASF, menular ke manusia?Dalam beberapa minggu terakhir, warga di Kecamatan Peso, tepatnya di dua desa, Long Pelaah dan Long Lasan sempat dikejutkan dengan adanya kematian puluhan babi secara mendadak.Menurut Kasi Kesehatan Hewan Dinas Pertanian Kaltara, Supardi, setidaknya 40 ekor babi di Bulungan mati, dan diduga disebabkan oleh African Swine Fever atau ASF.Baca juga: Babi Mati Mendadak tak Hanya di Bulungan, Distan Kaltara Ungkap Terjadi Juga di Malinau & NunukanBaca juga: Mati Mendadak Diduga Terjangkit ASF, Warga Kecamatan Peso Bulungan Selektif Buru & Konsumsi BabiBaca juga: Jangan Khawatir! Dinas Pertanian Bulungan Pastikan ASF Bukan Zoonosis, Tak ada Penularan ke ManusiaDalam klasifikasi, ASF ialah virus yang memiliki Family Asfarviridae dan Genus Asfivirus.Virus ini dapat menyebar melalui vektor berupa kutu, atau dapat menjangkiti babi, bila memakan makanan yang telah mengandung ASF.Sementara itu, Dinas Pertanian Bulungan memastikan, ASF tidak memiliki sifat zoonosis, sehingga tidak menyebabkan penularan ke manusia, dan penularan hanya terjadi antarhewan.Untuk ASF, dia ini bukan zoonosis, artinya dia tidak menyebar ke manusia, ujar Staf Kesehatan Hewan, Dinas Pertanian Bulungan, Deny, Jumat (11/6/2021).Terkait gejala pada babi, pihaknya menjelaskan bila tanda-tanda klinis bisa dilihat dan dirasakan.Seperti demam dengan suhu tubuh 41-42°C, leleran pada mata dan hidung, bercak merah pada kulit atau Ptekie, lesu serta diare.Adapun masa inkubasi dilakukan, sejak pertama kali terjangkit hingga kematian, yang memakan waktu 4-19 Hari.Untuk masa inkubasi itu 4-19 Hari, itu masa sejak virus menginfeksi sampai menimbulkan tanda klinis, katanya.Kendati tidak memiliki sifat zoonosis, ASF memiliki tingkat fatalitas yang tinggi, bahkan hingga 100 Persen.Ibaratnya bila ada sepuluh babi yang terserang sakit ASF, maka kesepuluh babi tersebut memiliki kemungkinan besar berujung pada kematian.Fatalitasnya tinggi, sehingga ini bisa merugikan peternak kalau terserang ASF, tambahnya.Baca juga: Dinas Pertanian Bulungan Pastikan Babi Mati Mendadak Akibat Virus ASF, Tak Ada Penularan ke ManusiaBaca juga: Puluhan Babi Mati Mendadak di Desa Long Yin, Dugaan Virus ASF, Dinas Pertanian Bulungan Ambil SampelBaca juga: Melantik 54 Pejabat Administrator dan Pengawas, Bupati Bulungan Syarwani Sebut Dapat Izin Mendagri"
"148";148;148;148;"18/03/2021";"kepulauan bangka belitung";"tribun_bangka";"https://bangka.tribunnews.com/index.php2021/03/18/600-ternak-babi-di-kabupaten-bangka-mati-terserang-asf-alias-flu-afrika?jxrecoid=23d37dce-d71b-4c9b-9fbe-6783c7034602~mix_tribunnews?source=widgetArtikelRekomendasi&engine=JXA";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kabupaten Bangka, Provinsi Kepulauan Bangka Belitung";"";"Tayang: Kamis, 18 Maret 2021 18:15 WIB";"600 Ternak Babi di Kabupaten Bangka Mati Terserang ASF alias Flu Afrika";"BANGKAPOS.COM, BANGKA -- Munculnya serangan penyakit African Swine Fever (ASF) atau virus flu Afrika yang menyerang ternak babi di Kabupaten Bangka dideteksi sejak awal Bulan Januari 2021 lalu dan hingga saat ini terdata sekitar 600 an ekor ternak babi sudah mati di Kabupaten Bangka.Awalnya penyuluh kita dapat laporan dari peternak babi di Desa Pohin Pemali ternak babi nya mati 150 ekor, lalu kita adakan penyelidikan epidemilogi dengan pengambilan sampel, lalu esok harinya ada laporan lagi 20 ekor babi mati di Kelurahan Jelutung Kecamatan Sungailiat kita juga ambil sampel bersama Tim Balai Veteliner Lampung ada di Kabupaten Bangka, kata Elius Gani, Kadis Ketahanan Pangan dan Pertanian Kabupaten Bangka, Kamis (18/03/2021) didampingi drh Tri Guntoro, MP, Sub koordinator Informasi Veteriner. Balai Veteriner Lampung (kanan) dan drh Correy Wahyu Adi S. Kepala Seksi Kesehatan Hewan Dinas Pertanian dan Ketahanan Pangan Provinsi Kepulauan Bangka Belitung (Babel) di Kantor Dinas Ketahanan Pangan dan Pertanian Kabupaten Bangka.Dilanjutkannya, setelah itu terus dilakukan investigasi mulai dari peternak babi di titik zona hijau atau belum ada kematian, lalu zona kuning, atau sedang ada kematian hingga zona merah atau semua ternak babi mati habis.Zona hijau saat ini seperti di Desa Rebo Sungailiat, lalu Zona Kuning seperti Kelurahan Lubuk Kelik , Jelitik, Pohin dan terakhir Zona Merah yakni Desa Deniang Kecamatan Riau Silip semua ternak babi mati habis, bahkan laporan sejumlah peternak kalau mereka mengambil bibit babi itu dari Desa Deniang, ungkapnya.Sementara drh Correy Wahyu Adi S, Kepala Seksi Kesehatan Hewan Dinas Pertanian dan Ketahanan Pangan Provinsi Kepulauan Bangka Belitung (Babel) mengatakan virus ASF ini bisa membunuh 80-100 persen ternak babi dalam.ksndang dalam waktu singkat.Jadi wajar kalau peternak babi terkejut dengan kecepatan membunuh virus ini sehingga melaporkan kepada para penyuluh dan petugas di Kabupaten Bangka, kata Correy.Diharapkannya pihak Dinas Ketahanan Pangan dan Pertanian Kabupaten Bangka bisa cepat melakukan antisipasi dan menyebarkan informasi ini kepada para peternak babi yang belum terpapar virus ini di Kabupaten Bangka.Kita harapkan semua peternak babi bisa mengetahui dan.menjadi lebih waspada, kuncinya di perternak itu sendiri untuk mematuhi tata cara penanganan dan mengantisipasi penyebaran penularan virus ini, kami sudah menyiapkan pamlet untuk disebarkan.keoada peternak babi, tukas Correy.(Bangkapos.com/Edwardi)"
"149";149;149;149;"12/06/2021";"kalimantan utara";"tribun_kaltara";"https://kaltara.tribunnews.com/2021/06/12/30-ekor-babi-mati-di-wilayah-krayan-timur-kadispertanakan-nunukan-masniadi-beber-dugaan-kronologi";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Krayan Timur, Kabupaten Nunukan, Kalimantan Utara";"30";"Tayang: Sabtu, 12 Juni 2021 17:54 WITA";"30 Ekor Babi Mati di Wilayah Krayan Timur, Kadispertanakan Nunukan Masniadi Beber Dugaan & Kronologi";"TRIBUNKALTARA.COM, NUNUKAN - 30 ekor babi mati di wilayah Krayan Timur, Kadispertanakan Nunukan Masniadi beber kronologinya.Diduga penyakit African Swine Fever (ASF) telah masuk ke wilayah Krayan Timur, Kabupaten Nunukan, Kalimantan Utara (Kaltara), menyebabkan 30 ekor babi mati.Belakangan ini publik Kaltara, dihebohkan dengan penyakit ASF yang disebabkan oleh virus Genus Asfivirus dan Family Asfarviridae.Baca juga: 40 Babi di Bulungan Mati Mendadak, Dinas Pertanian Kaltara Jelaskan Virus ASF, Menular ke Manusia?Baca juga: Babi Mati Mendadak tak Hanya di Bulungan, Distan Kaltara Ungkap Terjadi Juga di Malinau & NunukanBaca juga: Mati Mendadak Diduga Terjangkit ASF, Warga Kecamatan Peso Bulungan Selektif Buru & Konsumsi BabiInformasi yang dihimpun, penyakit yang pertama kali masuk di Indonesia pada awal 2020 itu, dapat menyebabkan penyakit pada babi, bahkan dengan fatalitas 100 Persen.Dengan kata lain, bila ada sepuluh ekor babi yang terjangkit, maka kesepuluh babi tersebut, besar kemungkinannya berujung pada kematian.Pada 05 Juni lalu, untuk wilayah Kabupaten Nunukan, kejadian awal terjadi di Desa Binuang, Kecamatan Krayan Timur, yakni kematian babi milik warga bernama Faris.Kepala Dinas Pertanian dan Ketahanan Pangan Kabupaten Nunukan, Masniadi mengatakan, sebelumnya warga Desa Binuang juga melaporkan, adanya babi hutan yang mati di dekat hutan desa.Lalu, bangkai babi yang mati di desa tersebut di buang ke sungai, yang mana aliran sungainya pada bagian hulu melewati desa Wa Yagung.Selang tiga hari setelah kematian babi di Desa Binuang, menyusul Desa Wa Yagung.Di Desa Wa Yagung kematian babi pertama dilaporkan terjadi pada babi hutan. Ditemukannya babi mati sebanyak 4 ekor di daerah hutan atas desa. Pada hari yang sama juga ada warga yang melaporkan menemukan babi mati di atas sawah Desa Wa Yagung. Setelah itu mulailah terjadi kematian babi di Desa Wa Yagung, kata Masniadi kepada TribunKaltara.com, Sabtu (12/06/2021), sore.Pada 5-9 Juni lalu, telah terjadi kematian 30 ekor babi di dua desa sekaligus.Untuk di Desa Wa Yagung, ada 5 ekor babi hutan dan 19 ekor babi ternak, yang mati.Menyusul, kematian 6 ekor babi ternak di Desa Bungayan.Saat ini, jumlah babi yang tersisa di Desa Wa Yagung ada 13 ekor. Satu diantaranya dalam kondisi sakit (observasi)."
